X_1017	X_1022	X_1033	X_10455	X_10475	X_10564	X_1058	X_10592	X_10625	X_1063	X_10635	X_10721	X_10733	X_11004	X_11047	X_11065	X_11124	X_113251	X_1515	X_1573	X_1870	X_192669	X_2053	X_2271	X_2288	X_22936	X_23029	X_23170	X_2330	X_2331	X_23368	X_23648	X_2553	X_25758	X_25854	X_25888	X_26092	X_26099	X_26271	X_2664	X_27301	X_283212	X_284403	X_2869	X_29844	X_3065	X_3070	X_3832	X_3838	X_387893	X_4312	X_4501	X_472	X_4751	X_501	X_50809	X_5104	X_51076	X_51084	X_51195	X_51203	X_51230	X_5134	X_51361	X_51585	X_51776	X_5424	X_5427	X_54505	X_5464	X_54894	X_54897	X_55008	X_5514	X_55143	X_55165	X_55212	X_55247	X_55325	X_55355	X_55521	X_55526	X_55635	X_55686	X_55697	X_55723	X_55766	X_55839	X_55872	X_56998	X_57136	X_57513	X_57559	X_5768	X_58516	X_5954	X_596	X_60492	X_6050	X_6157	X_6230	X_6233	X_629	X_6311	X_63874	X_63891	X_64785	X_6480	X_64960	X_65979	X_6714	X_705	X_7106	X_7153	X_7165	X_7188	X_7272	X_7298	X_7385	X_7517	X_7832	X_79019	X_7903	X_79075	X_79143	X_79144	X_79665	X_79739	X_80204	X_80279	X_8243	X_8301	X_83461	X_835	X_8412	X_84179	X_84243	X_8438	X_84759	X_8565	X_8672	X_890	X_8914	X_9023	X_9055	X_9061	X_90861	X_9088	X_9095	X_9133	X_9135	X_9200	X_9215	X_9232	X_9319	X_9368	X_9401	X_9493	X_9512	X_9578	X_9585	X_9670	X_9787	X_9802	X_995	X_9969	HER2	LumB	LumA	Normal	T2	IC2	IC3	IC4	IC5	IC6	IC7	IC8	IC9	IC10	Mammaprint_risk_yes	rorS_risk_interm	rorS_risk_high	Endo
0.556876510697874	-0.0916724672359315	0.682939836100284	1.93885089070343	-0.399479421025666	-0.0975619926369515	1.26621392966329	-1.69394791921822	-0.317827124443185	0.509503521444219	0.288651016743129	-0.930693378123506	-1.91777479316923	1.32950947259677	-0.30367318904253	1.35284458834333	-0.752323282732859	0.000337854346772821	-0.410925097195309	0.0115352181955604	0.412802786204407	-0.975947556117274	0.884185554635678	0.332929664300621	0.0614728730852807	-1.55319049784104	1.1216422590047	-0.861176310690567	1.28561470166138	0.501929657287637	-1.26066916592408	0.262714231641934	-0.143466841939174	0.137121064612212	-1.01601066292967	-0.522136970193165	0.615209995641366	0.545056983057714	-0.848963168699339	-0.689574867709882	0.143691820344647	-1.04893137687277	-0.449260128366383	-0.311357501478646	1.20151799202936	0.546337271796548	-0.730957025692596	1.27497984065443	0.259925355277509	0.592899257907316	-1.79641542791583	-0.0593345187055398	0.0361801933463848	0.284019672893552	0.910632783020409	0.253699664553279	1.48263078391957	-0.251411736718851	-0.368123606709105	-1.21306613032665	0.669996613856508	-0.274306083381263	-1.5232870472892	0.305957710774551	0.0321220600192652	0.13692527503272	0.698590371263791	-0.411532274583746	-0.117462330592452	-0.585799998230906	0.529741473574918	-0.509328858680607	0.926814845133832	-0.889284605707734	-0.0461553742316529	-0.38422642125927	1.46589107743845	-0.562593075679214	-1.39925150671243	0.0575274972450601	1.02120689299041	-0.512616461705105	0.280897217496739	0.0171177214061118	-0.133774007016847	-0.121287429516923	0.504482886435138	1.68388215810732	0.149474375213993	-0.83557316440708	1.68989316418799	-0.723739703996286	1.79830699355741	-1.98040026530287	1.35882347787095	-0.487497853804071	0.457444506046697	-0.736523893575429	0.0657451792057129	0.959005666277883	1.690496356963	0.0838326194166056	0.942041491006158	1.23297575654681	-0.971686798912204	-0.0509010550509369	1.7645574384829	-0.36787399633484	-1.00669734922914	-1.73860500137951	1.3418645132805	0.614172153125569	-0.562928716582756	0.270993657629286	-1.25144510196349	-0.0204494668141481	1.05038364770553	-0.261706652323814	0.00370542538564657	0.157989503951972	-0.611199173295055	1.93940049788773	0.508966493224138	-1.42481622780124	-1.01426846899884	0.949849889825408	0.167242845736791	0.885552121161807	-1.93110799847959	-0.564538242305014	0.106798332269781	-0.214466645121889	0.0181703271671597	0.88955448129964	-0.86903661205607	-0.42248543167492	0.790620861354027	0.158934568264291	0.88747235250255	-0.824587077203111	-1.01626198407289	0.468973732169358	-1.43125272586767	0.0143015898248242	-0.389824479031493	1.65205951029751	-1.20282030074361	-1.2970853977974	-0.853238261000233	0.234647962754443	-1.40531253474779	-0.113561779300777	0.473960569605212	2.72170089849556	-0.82986576318899	-3.07315343404319	1.81635457670992	0.464712923508235	0.0456669418556778	-0.11063263146672	-0.353025715469859	-0.16117377298969	0.219278366264423	1.29033361082825	-0.25922107910711	1.45239753129796	2	2	5	5	2	2	2	5	2	2	5	2	2	2	2	5	5	Aris
