"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166"
0.240697564110439,0.145851997149138,-0.334365027296855,0.0306571664474313,2.02418415837213,0.011576197842514,2.38552823466624,-1.39377732474121,-1.1386649629075,-2.30319255219657,-0.892191156852338,1.29911242526863,2.39660838242845,0.379591470815206,-1.93940296680796,-0.0425097582479897,0.0413380913070607,-0.487972712791692,-0.879550795473169,-1.12130466726642,0.673936959557957,0.730671945521349,0.0422479253677859,-0.27100789586972,-0.98998043266869,-0.509593693016651,-1.18500305194566,0.510094348185594,-0.865702798714095,-1.15839458052358,-0.498717191992147,0.157226667101357,1.10777633856494,-1.03158342282706,0.0653579617576155,0.302549020278167,-1.08831546113914,0.587526761681884,-1.17526015925287,-0.286186818333377,0.00306700143252209,0.917467846085301,-0.653850399291684,0.311942900035861,-0.714114858675169,-0.0102036876847989,0.868668250539078,1.81049960342321,-0.266502589580822,-0.570425876838672,-0.726540877660288,1.90547029386631,2.04652592061958,0.723675182034642,1.24070481558014,-0.727966183500563,-0.701308489470538,0.00599235771943895,0.640139957909258,0.406687182449483,-0.289204732596795,0.156444010598438,-0.545533270844077,0.872433696526498,-1.25623478664208,-0.0903060284250255,-0.749699094474531,0.274153988323531,-0.688459249832437,0.00453854012810176,1.74679998786155,-0.426770618690833,-0.479892470129393,0.9637775697911,0.266232007803749,0.207995767281472,-1.49638001457372,-1.5514389198217,-0.771616685573238,0.49256827314325,-1.07834181817651,0.239536432834749,-2.20367079116795,-1.47218115929283,1.8238818885707,-0.953515501156795,0.647610331532047,-0.410452082415655,-1.63441428308593,-0.896106893239861,1.47438829160806,0.0946887955280522,-0.553090382601809,-1.04280525662243,0.991479301569842,2.12661017549887,-1.38452698035228,-1.48833274281116,1.35784192092937,-0.223806145554856,-1.3444361544171,0.186259788934009,1.07675583276544,0.853391686504211,-0.542131451185244,-2.17873361651017,-1.49444588523077,0.405916677800942,-1.82968815160845,-0.605351733007968,0.0854183955935301,-1.15502102635157,0.178501139785568,0.955507528515278,-0.445468181866066,0.947178533418228,-0.636670079324139,-0.503620292783437,1.49842865105207,-1.88491329669431,-0.560168993318785,1.68927707765197,0.335032455129026,1.98708854160399,1.42431178360456,-0.157737633141043,0.831213655421147,0.658443660355354,0.229619762879019,0.310513392842795,0.883906623459157,-0.760823949915356,-0.288536087738697,-0.156924968120157,0.278257914146446,-1.58819658191296,0.190941475549922,-0.0809381064434802,-0.700395940740833,0.810076235273537,0.637947103132933,-0.775985105524146,0.0805183653254897,-0.0674456284023777,0.606355797619764,-0.327611673110901,0.209467414239654,0.858565775346361,-0.281064966041362,-0.71031189571028,1.36569970220779,-0.885322519141842,0.704581589030936,0.446016252896692,0.843078307935269,0.0950175754960073,0.84626189093702,0.51864514560663,-0.948879488922854,1.07946402591529,-1.14374538594274,0.512921864087476,-0.0902045465178973,0.676817050609851,0.229847424704312,1.04510313235255
