"X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","X_32","X_33","X_34","X_35","X_36","X_37","X_38","X_39","X_40","X_41","X_42","X_43","X_44","X_45","X_46","X_47","X_48","X_49","X_50","X_51","X_52","X_53","X_54","X_55","X_56","X_57","X_58","X_59","X_60","X_61","X_62","X_63","X_64","X_65","X_66","X_67","X_68","X_69","X_70","X_71","X_72","X_73","X_74","X_75","X_76","X_77","X_78","X_79","X_80","X_81","X_82","X_83","X_84","X_85","X_86","X_87","X_88","X_89","X_90","X_91","X_92","X_93","X_94","X_95","X_96","X_97","X_98","X_99","X_100","X_101","X_102","X_103","X_104","X_105","X_106","X_107","X_108","X_109","X_110","X_111","X_112","X_113","X_114","X_115","X_116","X_117","X_118","X_119","X_120","X_121","X_122","X_123","X_124","X_125","X_126","X_127","X_128","X_129","X_130","X_131","X_132","X_133","X_134","X_135","X_136","X_137","X_138","X_139","X_140","X_141","X_142","X_143","X_144","X_145","X_146","X_147","X_148","X_149","X_150","X_151","X_152","X_153","X_154","X_155","X_156","X_157","X_158","X_159","X_160","X_161","X_162","X_163","X_164","X_165","X_166"
-0.39205842653645,0.291662101126708,1.73193723891085,-1.48238317309753,-0.460626008524841,0.871668143377317,0.827297392358066,-2.74707607723378,0.541353408479712,0.472005410236555,0.685843071805345,-1.06292703391087,-0.282191175759165,0.786453498968427,-1.30311469641321,-0.190263220076533,-0.849116976746782,0.288832697585845,0.576285413209341,-0.516206955259647,0.569797545507858,-1.92300589991756,-1.5395263650455,-0.206983904597961,0.14368362005582,-0.276095535185975,-0.83662902513165,-0.900673151332773,-0.412306029529621,-0.621672416798515,0.818325971849248,0.897437024903957,-2.15852707249473,-1.50862672099174,1.14053705041427,-1.00585222198636,0.523015324631868,1.17205903379638,-0.696459789316167,-1.34548889022242,-0.19595576980753,-0.548465957164703,1.51022623765605,-1.75997543808029,0.0364405088995592,1.01163111420917,-0.40223730712569,1.05781989107726,-0.18590793192718,0.807098184506822,0.617448715624167,-2.01322709869261,1.34527653102475,-0.980349811228998,-0.490793339926217,0.721992335682752,0.96167230104075,-1.23962057959169,0.8014399755462,0.802749183905396,0.106415164770709,0.193952846672607,1.50067957184077,1.25368460304137,0.093477870467733,-1.19464637964758,-1.00128495572124,-1.24780692122866,0.0134238593538079,0.848387162579543,-0.628743687533127,0.187878906587691,-1.60935851610574,0.860163419680483,0.370207726249656,-0.245812830562728,0.742977128227763,0.535286043426866,-0.664134337380763,2.10947828003702,0.97831832240642,-0.266249182092515,0.444008526767246,-0.167055211192835,1.31009557847919,-0.704557203303411,0.744496740762391,-1.41441260772766,-0.167734087068926,-0.74363365233793,0.417155523327777,0.341594925127173,-2.01152594072238,-0.132512702572736,-0.805199413135579,-1.70522562864059,-1.62461990323462,-1.07860063220522,1.20888221918515,0.266111918776806,-0.00252190109994766,0.0583578968406368,-0.609129084893155,-0.0497845732060493,0.708321663389744,0.135185915535916,-0.862172500467271,1.0534738565412,0.334214257343112,-1.36431098491408,-1.72253936886823,1.66707392765431,1.88958382148746,-1.87398010220115,-1.28764571362949,0.0767856534339999,0.389153258007591,1.15357971519797,2.95626993285752,-1.09637274423257,0.511492655595722,-1.7122801609151,0.218481830822071,0.873683462755967,0.339943980536745,2.22064871794088,0.522126611446059,-1.09012618415748,-0.88274223349682,-0.000690413989062186,0.660968639630194,-0.208763590342081,-0.613571172514868,-1.76665607976541,1.11673503408803,0.289070579064535,1.38790453966878,1.17320229975136,0.84460349659007,0.246015620060702,0.729393516703319,-2.04424278691378,1.58134437681501,-0.233472348139198,0.308417463676346,-1.52142200630678,0.537431130590066,-1.5148725433677,-0.32226765848189,0.301958169256488,0.941048130570155,1.19141056629643,0.442338384628196,2.61512396066287,0.558103114237965,0.504139903770628,-1.00483840538414,1.57364126346684,0.535863023440581,1.99496331004346,1.4288162590104,-1.76212121515882,-0.220426270258404,-0.365943624553417,-0.873210078104524,0.419409460392601
