1017	1022	1033	10455	10475	10564	1058	10592	10625	1063	10635	10721	10733	11004	11047	11065	11124	113251	1515	1573	1870	192669	2053	2271	2288	22936	23029	23170	2330	2331	23368	23648	2553	25758	25854	25888	26092	26099	26271	2664	27301	283212	284403	2869	29844	3065	3070	3832	3838	387893	4312	4501	472	4751	501	50809	5104	51076	51084	51195	51203	51230	5134	51361	51585	51776	5424	5427	54505	5464	54894	54897	55008	5514	55143	55165	55212	55247	55325	55355	55521	55526	55635	55686	55697	55723	55766	55839	55872	56998	57136	57513	57559	5768	58516	5954	596	60492	6050	6157	6230	6233	629	6311	63874	63891	64785	6480	64960	65979	6714	705	7106	7153	7165	7188	7272	7298	7385	7517	7832	79019	7903	79075	79143	79144	79665	79739	80204	80279	8243	8301	83461	835	8412	84179	84243	8438	84759	8565	8672	890	8914	9023	9055	9061	90861	9088	9095	9133	9135	9200	9215	9232	9319	9368	9401	9493	9512	9578	9585	9670	9787	9802	995	9969	HER2	LumB	LumA	Normal	T2	IC2	IC3	IC4	IC5	IC6	IC7	IC8	IC9	IC10	Mammaprint_risk_yes	rorS_risk_interm	rorS_risk_high	Endo
-0.00469645262029515	0.50588525491601	1.3210513117394	-0.250299695491973	-2.63844724617607	0.525696837481116	0.097959327169937	-1.25729149313543	-0.885787934416836	-0.74822336788318	1.33172603372837	-0.118916739041281	-0.534386964309242	-0.853355313691634	0.955718481945337	0.843887176308683	-0.808966683138627	-1.1575026184078	-0.704298411895813	-1.23536411033203	0.79276124867071	0.0674834268407815	-0.761951026622391	-0.691335216539902	-0.132682049514683	0.750822632454099	-0.918764829736701	-0.829920448382612	1.72715077263793	-1.02910673772805	-0.944877746905143	-0.74790278101412	0.708247344211318	-0.588122170596727	-0.106447246717183	0.689866328676798	-0.775616478552088	1.93372672472393	-1.72680872889617	-1.06775163091115	0.39427025516493	-0.889013668101812	0.285663767658867	0.884927589085484	-1.87830215503689	0.0796458135565591	2.00185606744635	0.961553019754466	0.388013918769936	1.90210199762043	0.190381734478307	0.530263850252678	-0.657230243874935	-0.450287270337195	0.705193520969093	2.01506413463851	1.2821415506677	-1.92943030869353	-0.190465107592599	1.11909236357507	-0.769759921215636	0.400577441736423	-0.725286847090047	1.15342649371383	0.319693345751076	-0.372532736673803	0.445542988277457	-0.700557430046891	0.378439084377297	0.492009414910726	-0.983136144770804	-0.0446767445664699	1.43688561107134	-0.605754467475789	-0.556664167438541	-0.0415073704290491	-0.264645524835333	1.06442523044184	0.991770298708355	0.262755779196167	-0.323534259717073	-0.149698660379987	1.47567803559139	0.105377935173303	-0.308818531472834	-1.22586651963737	0.240369325265906	-0.365034977562764	0.471248831634213	-0.614424719686145	1.27591392822969	0.356796121021704	0.175342502595563	-0.485858952205467	0.85902860451232	1.16882451512954	-0.613207065390589	0.149432594156691	0.761527086895699	-0.69803698780352	-0.548605354052556	1.38385677484614	1.25158997997638	-1.15628893620568	-0.0208288151159845	0.400628680798966	-1.99387053946275	-0.0423382635754657	-0.807590974162904	-1.88390561388588	0.33865916990587	-0.410338848681893	0.960219086544399	-0.596202122014425	-0.870342709167271	0.170895151055372	-0.998484744956	1.33790997961118	-0.424005300711012	-0.574916174260592	0.913840658589943	0.759194282543304	-1.30527437538015	0.241836775877057	-0.938182098545533	-1.42111540703435	-0.0395790553542104	0.129907052664654	1.10061516060701	0.533497428683055	-0.523980214656594	-0.0990727624790903	0.814871557978275	-1.30881916156023	0.233927340733826	0.757857459664264	0.317033620648792	-0.354065994416829	-0.989525380183059	1.11779450109232	0.50033437184286	0.0285401647154232	-2.31967968176684	-0.584942299948842	-1.04453699651998	-0.887172026103214	0.505329353715507	0.144905379923492	1.08434329191992	0.50821324037851	0.194298256748873	0.129116984350202	0.928675174424699	0.769239587686375	-2.24139170413138	-0.140324428469974	-0.782606247524071	1.40421660440279	-1.23885660659963	0.583853085344235	-1.00586142746432	-0.759568868510452	0.714265170864129	-0.405934379879209	0.524730288129277	-0.0267857837174771	5	5	5	2	5	2	5	5	5	2	2	5	2	5	5	5	2	Aris
